image,label,image_path
Accidents-online-video-cutter_com-1-_mp4-8_jpg.rf.761db54aa0c89c1442f2dd71f5a61fac.jpg,0,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-8_jpg.rf.761db54aa0c89c1442f2dd71f5a61fac.jpg
ezgif-frame-116_jpg.rf.7703d5ddd723e4150d7f90715ec8064e.jpg,1,DATASET/train/ezgif-frame-116_jpg.rf.7703d5ddd723e4150d7f90715ec8064e.jpg
Accidents-online-video-cutter_com-_mp4-1032_jpg.rf.7713b7ac3d07b7a40cd18bcad033aa7c.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1032_jpg.rf.7713b7ac3d07b7a40cd18bcad033aa7c.jpg
Accidents-online-video-cutter_com-_mp4-685_jpg.rf.76fec90e6436d3733706845bc99eddfa.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-685_jpg.rf.76fec90e6436d3733706845bc99eddfa.jpg
OIP-2023-04-25T164426-124_jpeg.rf.77156316e797499e97467a798620e82e.jpg,1,DATASET/train/OIP-2023-04-25T164426-124_jpeg.rf.77156316e797499e97467a798620e82e.jpg
Accidents-online-video-cutter_com-_mp4-1087_jpg.rf.773a9b0c09fed0ec0f226f29abf4fcb6.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1087_jpg.rf.773a9b0c09fed0ec0f226f29abf4fcb6.jpg
Accidents-online-video-cutter_com-_mp4-584_jpg.rf.77217e42c4408162dc970d1432296331.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-584_jpg.rf.77217e42c4408162dc970d1432296331.jpg
test5_19_jpg.rf.775736f5517a4c8c392508ae4e782731.jpg,1,DATASET/train/test5_19_jpg.rf.775736f5517a4c8c392508ae4e782731.jpg
ezgif-frame-004_jpg.rf.775679de6f9c9f473d20cc552b7a03ad.jpg,0,DATASET/train/ezgif-frame-004_jpg.rf.775679de6f9c9f473d20cc552b7a03ad.jpg
ezgif-frame-132_jpg.rf.77aa875ae1fa85898b82101a3e488ec1.jpg,1,DATASET/train/ezgif-frame-132_jpg.rf.77aa875ae1fa85898b82101a3e488ec1.jpg
Accidents-online-video-cutter_com-_mp4-549_jpg.rf.77aad343adb0a6fbb2390ac6e25b010e.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-549_jpg.rf.77aad343adb0a6fbb2390ac6e25b010e.jpg
ezgif-frame-064_jpg.rf.77819340dea35ef26a4adb9fead6984c.jpg,1,DATASET/train/ezgif-frame-064_jpg.rf.77819340dea35ef26a4adb9fead6984c.jpg
Accidents-online-video-cutter_com-_mp4-622_jpg.rf.78348a2f7a269543daa49f1207596446.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-622_jpg.rf.78348a2f7a269543daa49f1207596446.jpg
test24_35_jpg.rf.78534df0cfe1597158d9fe66de9f2939.jpg,1,DATASET/train/test24_35_jpg.rf.78534df0cfe1597158d9fe66de9f2939.jpg
Accidents-online-video-cutter_com-_mp4-839_jpg.rf.77beb06274ad3f0d63b1a2ff8e2bc367.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-839_jpg.rf.77beb06274ad3f0d63b1a2ff8e2bc367.jpg
Accidents-online-video-cutter_com-_mp4-1244_jpg.rf.7889f90bdfb78457f3834fcbd1923f61.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1244_jpg.rf.7889f90bdfb78457f3834fcbd1923f61.jpg
Accidents-online-video-cutter_com-_mp4-227_jpg.rf.78b090b706f1ec8c88f2eded58f21d0d.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-227_jpg.rf.78b090b706f1ec8c88f2eded58f21d0d.jpg
Accidents-online-video-cutter_com-_mp4-871_jpg.rf.78b60bb134ca237ef99059fc110bf919.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-871_jpg.rf.78b60bb134ca237ef99059fc110bf919.jpg
ezgif-frame-089_jpg.rf.775b7eadfba3b84be0bd74375cbc403f.jpg,1,DATASET/train/ezgif-frame-089_jpg.rf.775b7eadfba3b84be0bd74375cbc403f.jpg
Accidents-online-video-cutter_com-_mp4-688_jpg.rf.78ed9e7452b03c3ba1118c0698baec89.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-688_jpg.rf.78ed9e7452b03c3ba1118c0698baec89.jpg
th-14-_jpeg.rf.78d8f10a4b183f13982c08fda7322a79.jpg,1,DATASET/train/th-14-_jpeg.rf.78d8f10a4b183f13982c08fda7322a79.jpg
test13_15_jpg.rf.79498ab23bb5010228d3fd0f8bebe690.jpg,1,DATASET/train/test13_15_jpg.rf.79498ab23bb5010228d3fd0f8bebe690.jpg
Accidents-online-video-cutter_com-_mp4-481_jpg.rf.79279460bbce94f3e60c72e6b1e194e4.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-481_jpg.rf.79279460bbce94f3e60c72e6b1e194e4.jpg
test19_24_jpg.rf.79641aefb2ef00c7951aebf4d977e95f.jpg,1,DATASET/train/test19_24_jpg.rf.79641aefb2ef00c7951aebf4d977e95f.jpg
test25_25_jpg.rf.79529899cb9332fffdc8a368dd7a28bf.jpg,1,DATASET/train/test25_25_jpg.rf.79529899cb9332fffdc8a368dd7a28bf.jpg
Accidents-online-video-cutter_com-_mp4-968_jpg.rf.798aa40a8f089d5c349b04933f30d03c.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-968_jpg.rf.798aa40a8f089d5c349b04933f30d03c.jpg
Accidents-online-video-cutter_com-_mp4-836_jpg.rf.79b73fde3176434d96bacc203b8fbe20.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-836_jpg.rf.79b73fde3176434d96bacc203b8fbe20.jpg
test15_14_jpg.rf.79e6e2db58938032378690a07e28e813.jpg,1,DATASET/train/test15_14_jpg.rf.79e6e2db58938032378690a07e28e813.jpg
test22_29_jpg.rf.7a0e360aaed172e403b07bfea245e05d.jpg,1,DATASET/train/test22_29_jpg.rf.7a0e360aaed172e403b07bfea245e05d.jpg
test29_9_jpg.rf.7a219411bf9cd707617172c0c7c72a36.jpg,1,DATASET/train/test29_9_jpg.rf.7a219411bf9cd707617172c0c7c72a36.jpg
Accidents-online-video-cutter_com-_mp4-857_jpg.rf.7a293f72c1350d7b7408bb4509b2acff.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-857_jpg.rf.7a293f72c1350d7b7408bb4509b2acff.jpg
test19_13_jpg.rf.7a7af20781fecf363118c4adf5a065c1.jpg,0,DATASET/train/test19_13_jpg.rf.7a7af20781fecf363118c4adf5a065c1.jpg
Accidents-online-video-cutter_com-_mp4-1129_jpg.rf.7ac905ba3c02eeec436d549d56951aec.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1129_jpg.rf.7ac905ba3c02eeec436d549d56951aec.jpg
test13_22_jpg.rf.7ae30e47161244e3633aa9deb37973d0.jpg,1,DATASET/train/test13_22_jpg.rf.7ae30e47161244e3633aa9deb37973d0.jpg
Accidents-online-video-cutter_com-_mp4-1186_jpg.rf.7ae83ae5fa9fbbb99f2152dc9f7d91f0.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1186_jpg.rf.7ae83ae5fa9fbbb99f2152dc9f7d91f0.jpg
test7_19_jpg.rf.7afdf6f14460835b04efa866b510394c.jpg,0,DATASET/train/test7_19_jpg.rf.7afdf6f14460835b04efa866b510394c.jpg
Accidents-online-video-cutter_com-_mp4-947_jpg.rf.7b00286b5977c76f994f29f6d65ba682.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-947_jpg.rf.7b00286b5977c76f994f29f6d65ba682.jpg
test10_20_jpg.rf.7b2e1e445adbc8de3494d15b8a7b3563.jpg,1,DATASET/train/test10_20_jpg.rf.7b2e1e445adbc8de3494d15b8a7b3563.jpg
Accidents-online-video-cutter_com-1-_mp4-93_jpg.rf.7b2e6b7e4630bf5fc0312a950a5a4aae.jpg,0,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-93_jpg.rf.7b2e6b7e4630bf5fc0312a950a5a4aae.jpg
Accidents-online-video-cutter_com-_mp4-1207_jpg.rf.7b44a11e8f88f00ff2c714c3709c569d.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1207_jpg.rf.7b44a11e8f88f00ff2c714c3709c569d.jpg
test23_26_jpg.rf.7b32ecc7bd4c4a94a1e0d16edc0883d5.jpg,1,DATASET/train/test23_26_jpg.rf.7b32ecc7bd4c4a94a1e0d16edc0883d5.jpg
test1_18_jpg.rf.7b531da639b5c8a1ba63430083e78c52.jpg,1,DATASET/train/test1_18_jpg.rf.7b531da639b5c8a1ba63430083e78c52.jpg
Accidents-online-video-cutter_com-_mp4-1077_jpg.rf.7b573e4f32a17d0565efd9654703b1a6.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1077_jpg.rf.7b573e4f32a17d0565efd9654703b1a6.jpg
Accidents-online-video-cutter_com-_mp4-790_jpg.rf.7b54513842b4c6d6b950b061fd7d5b82.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-790_jpg.rf.7b54513842b4c6d6b950b061fd7d5b82.jpg
Accidents-online-video-cutter_com-_mp4-556_jpg.rf.7ba14a848a05aa8af33444d33ae9039f.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-556_jpg.rf.7ba14a848a05aa8af33444d33ae9039f.jpg
download-7-_jpeg.rf.7bf61e7bca8275a32bedef0b6d9a9960.jpg,1,DATASET/train/download-7-_jpeg.rf.7bf61e7bca8275a32bedef0b6d9a9960.jpg
OIP-41-_jpeg.rf.7bcfb1566a91ab2a1b45c3cd9605b203.jpg,1,DATASET/train/OIP-41-_jpeg.rf.7bcfb1566a91ab2a1b45c3cd9605b203.jpg
ezgif-frame-062_jpg.rf.7c0eb42b1ae4090b448593f368eafad7.jpg,1,DATASET/train/ezgif-frame-062_jpg.rf.7c0eb42b1ae4090b448593f368eafad7.jpg
acc1-7-_jpg.rf.7c24f920f793551e90c72fd3d92ec5d5.jpg,0,DATASET/train/acc1-7-_jpg.rf.7c24f920f793551e90c72fd3d92ec5d5.jpg
Accidents-online-video-cutter_com-_mp4-1229_jpg.rf.7c15e6899ef6883f51c46b64bf0e19a4.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1229_jpg.rf.7c15e6899ef6883f51c46b64bf0e19a4.jpg
Accidents-online-video-cutter_com-_mp4-365_jpg.rf.7c05dc747f3317b0175034c445d2e132.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-365_jpg.rf.7c05dc747f3317b0175034c445d2e132.jpg
th-16-_jpeg.rf.7c2b62a0e0a2b7e59c48a97aaa4024e4.jpg,1,DATASET/train/th-16-_jpeg.rf.7c2b62a0e0a2b7e59c48a97aaa4024e4.jpg
test11_31_jpg.rf.7c816ac964d6f39355a4d45d766ab8ec.jpg,1,DATASET/train/test11_31_jpg.rf.7c816ac964d6f39355a4d45d766ab8ec.jpg
Accidents-online-video-cutter_com-_mp4-1282_jpg.rf.7c6ac000cdbef69b8988fa223dd489c0.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1282_jpg.rf.7c6ac000cdbef69b8988fa223dd489c0.jpg
Accidents-online-video-cutter_com-_mp4-382_jpg.rf.7ca5badfe6c118bea4e6399aed06fb70.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-382_jpg.rf.7ca5badfe6c118bea4e6399aed06fb70.jpg
Accidents-online-video-cutter_com-_mp4-1004_jpg.rf.7cba6daeb9be7e2a67407a4d728685d3.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1004_jpg.rf.7cba6daeb9be7e2a67407a4d728685d3.jpg
Accidents-online-video-cutter_com-1-_mp4-116_jpg.rf.7ceba9c9a3edba9cfdba687f7f4a4e92.jpg,1,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-116_jpg.rf.7ceba9c9a3edba9cfdba687f7f4a4e92.jpg
test18_9_jpg.rf.7d0533f1cdb74091717ae4b64d4fd01c.jpg,0,DATASET/train/test18_9_jpg.rf.7d0533f1cdb74091717ae4b64d4fd01c.jpg
test3_19_jpg.rf.7d2a9ffc0d4a7ef59512ca5473203380.jpg,0,DATASET/train/test3_19_jpg.rf.7d2a9ffc0d4a7ef59512ca5473203380.jpg
ezgif-frame-113_jpg.rf.7d32a49631f480c742a653892d1e41e5.jpg,1,DATASET/train/ezgif-frame-113_jpg.rf.7d32a49631f480c742a653892d1e41e5.jpg
Accidents-online-video-cutter_com-_mp4-740_jpg.rf.7d09e7f502e7ee4a3a0aec155d1f9510.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-740_jpg.rf.7d09e7f502e7ee4a3a0aec155d1f9510.jpg
Accidents-online-video-cutter_com-_mp4-650_jpg.rf.7d358dbb77aee76651b6636c0e977928.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-650_jpg.rf.7d358dbb77aee76651b6636c0e977928.jpg
ezgif-frame-136_jpg.rf.7ceb498bf66e8d242863223d93e0018c.jpg,1,DATASET/train/ezgif-frame-136_jpg.rf.7ceb498bf66e8d242863223d93e0018c.jpg
ezgif-frame-138_jpg.rf.7ded62003e443a7b88d72374aa5ec422.jpg,1,DATASET/train/ezgif-frame-138_jpg.rf.7ded62003e443a7b88d72374aa5ec422.jpg
ezgif-frame-015_jpg.rf.7dc3d3a5841ddfd4679b738171ec8eb3.jpg,0,DATASET/train/ezgif-frame-015_jpg.rf.7dc3d3a5841ddfd4679b738171ec8eb3.jpg
Accidents-online-video-cutter_com-_mp4-503_jpg.rf.7df2d2e8a32f07b43b83bdf477a001ac.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-503_jpg.rf.7df2d2e8a32f07b43b83bdf477a001ac.jpg
Accidents-online-video-cutter_com-_mp4-1148_jpg.rf.7d53005ae1e01d6de5f38a3aa1f8f4d8.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1148_jpg.rf.7d53005ae1e01d6de5f38a3aa1f8f4d8.jpg
Accidents-online-video-cutter_com-_mp4-1124_jpg.rf.7e07d32dffc1177143f47f9311ef2e99.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1124_jpg.rf.7e07d32dffc1177143f47f9311ef2e99.jpg
test13_25_jpg.rf.7e416be9200da1a996efc4ba87463742.jpg,1,DATASET/train/test13_25_jpg.rf.7e416be9200da1a996efc4ba87463742.jpg
Accidents-online-video-cutter_com-_mp4-932_jpg.rf.7e0c978317ae45d3e2e99c9664df2f65.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-932_jpg.rf.7e0c978317ae45d3e2e99c9664df2f65.jpg
test22_26_jpg.rf.7e9a6d75b5fbde547c439a04fdf50bc0.jpg,1,DATASET/train/test22_26_jpg.rf.7e9a6d75b5fbde547c439a04fdf50bc0.jpg
OIP-73-_jpeg.rf.7e9ce6d4ffc1735db63bf4a81e3712c3.jpg,1,DATASET/train/OIP-73-_jpeg.rf.7e9ce6d4ffc1735db63bf4a81e3712c3.jpg
Accidents-online-video-cutter_com-_mp4-1291_jpg.rf.7ea2f4f349aa48b91a6666b8534fd382.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1291_jpg.rf.7ea2f4f349aa48b91a6666b8534fd382.jpg
test4_8_jpg.rf.7e818eada0882af37535de1b55b454b7.jpg,0,DATASET/train/test4_8_jpg.rf.7e818eada0882af37535de1b55b454b7.jpg
test4_13_jpg.rf.7ee17adcc8f3336cc0048f365ad9c0f6.jpg,0,DATASET/train/test4_13_jpg.rf.7ee17adcc8f3336cc0048f365ad9c0f6.jpg
Accidents-online-video-cutter_com-_mp4-1138_jpg.rf.7f2336716511d4713f8ce9c01c711bf9.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1138_jpg.rf.7f2336716511d4713f8ce9c01c711bf9.jpg
Accidents-online-video-cutter_com-_mp4-265_jpg.rf.7f31bc3a9b9dab68ca6d7cd1f570b64f.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-265_jpg.rf.7f31bc3a9b9dab68ca6d7cd1f570b64f.jpg
Accidents-online-video-cutter_com-_mp4-332_jpg.rf.7f656a29767b0bf13614478a7ca1042f.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-332_jpg.rf.7f656a29767b0bf13614478a7ca1042f.jpg
Accidents-online-video-cutter_com-_mp4-844_jpg.rf.7f5d4c2d614e91148796ecee0b7dc998.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-844_jpg.rf.7f5d4c2d614e91148796ecee0b7dc998.jpg
Accidents-online-video-cutter_com-_mp4-161_jpg.rf.7f94499291bb0b0c6734a9a06e864085.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-161_jpg.rf.7f94499291bb0b0c6734a9a06e864085.jpg
Accidents-online-video-cutter_com-_mp4-31_jpg.rf.7f86ed450e7ca8002afa81aebf58775a.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-31_jpg.rf.7f86ed450e7ca8002afa81aebf58775a.jpg
test11_36_jpg.rf.7fab5cc70d06fddc86d8ea4a23da7176.jpg,1,DATASET/train/test11_36_jpg.rf.7fab5cc70d06fddc86d8ea4a23da7176.jpg
Accidents-online-video-cutter_com-_mp4-875_jpg.rf.7fad33c3984def703a268d4c0ae8b8fc.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-875_jpg.rf.7fad33c3984def703a268d4c0ae8b8fc.jpg
Accidents-online-video-cutter_com-_mp4-176_jpg.rf.7fafacde5534285154bcadc17357d77b.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-176_jpg.rf.7fafacde5534285154bcadc17357d77b.jpg
Accidents-online-video-cutter_com-_mp4-1103_jpg.rf.7fd2e41816609ff997bfac684639f862.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1103_jpg.rf.7fd2e41816609ff997bfac684639f862.jpg
OIP-7-_jpeg.rf.7f6dc64b823fb0291eab655ecbf51049.jpg,1,DATASET/train/OIP-7-_jpeg.rf.7f6dc64b823fb0291eab655ecbf51049.jpg
test10_52_jpg.rf.7fb97c54c81d84772109a34359aa9e73.jpg,1,DATASET/train/test10_52_jpg.rf.7fb97c54c81d84772109a34359aa9e73.jpg
Accidents-online-video-cutter_com-_mp4-693_jpg.rf.7fd53ad3785e8ca7e45828b9e4b5ca3e.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-693_jpg.rf.7fd53ad3785e8ca7e45828b9e4b5ca3e.jpg
test7_15_jpg.rf.7fe01d69b76b6b32b6ff9c657e167ecf.jpg,0,DATASET/train/test7_15_jpg.rf.7fe01d69b76b6b32b6ff9c657e167ecf.jpg
test21_23_jpg.rf.7fe8dd5c0e46f33bb7b01df940f62106.jpg,1,DATASET/train/test21_23_jpg.rf.7fe8dd5c0e46f33bb7b01df940f62106.jpg
test10_47_jpg.rf.8011ad58965114bdfc536e2951500487.jpg,1,DATASET/train/test10_47_jpg.rf.8011ad58965114bdfc536e2951500487.jpg
Accidents-online-video-cutter_com-_mp4-876_jpg.rf.804771122116b7afe59f26dbc6256b1d.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-876_jpg.rf.804771122116b7afe59f26dbc6256b1d.jpg
Accidents-online-video-cutter_com-_mp4-369_jpg.rf.803741c526e8d776e559000d926fe99b.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-369_jpg.rf.803741c526e8d776e559000d926fe99b.jpg
Accidents-online-video-cutter_com-1-_mp4-80_jpg.rf.8050eae874108cb5aeefd2763cd977b0.jpg,0,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-80_jpg.rf.8050eae874108cb5aeefd2763cd977b0.jpg
Accidents-online-video-cutter_com-_mp4-1325_jpg.rf.80581c7a310d928fef076b99ff6a7846.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1325_jpg.rf.80581c7a310d928fef076b99ff6a7846.jpg
OIP-3-_jpeg.rf.80734ecee38cfde44a6919f59141594b.jpg,1,DATASET/train/OIP-3-_jpeg.rf.80734ecee38cfde44a6919f59141594b.jpg
download-1-_jpeg.rf.808bd5d5a5c55bb08ecb8f30c91b2ef3.jpg,1,DATASET/train/download-1-_jpeg.rf.808bd5d5a5c55bb08ecb8f30c91b2ef3.jpg
Accidents-online-video-cutter_com-_mp4-147_jpg.rf.80982ec5a90402a5d996a8b10d870b05.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-147_jpg.rf.80982ec5a90402a5d996a8b10d870b05.jpg
Accidents-online-video-cutter_com-_mp4-78_jpg.rf.8098559f32723ca47cadc4b31860ccf9.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-78_jpg.rf.8098559f32723ca47cadc4b31860ccf9.jpg
Accidents-online-video-cutter_com-_mp4-1254_jpg.rf.80f36a9b982204e9cef36ef837260dcb.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1254_jpg.rf.80f36a9b982204e9cef36ef837260dcb.jpg
Accidents-online-video-cutter_com-_mp4-1336_jpg.rf.80fd0383b849a603d9a52ed10e010df2.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1336_jpg.rf.80fd0383b849a603d9a52ed10e010df2.jpg
test18_25_jpg.rf.80e3a7409b00bec83240d9d4fbc08751.jpg,1,DATASET/train/test18_25_jpg.rf.80e3a7409b00bec83240d9d4fbc08751.jpg
Accidents-online-video-cutter_com-_mp4-906_jpg.rf.8103764c75b886e977234934d7ab8eeb.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-906_jpg.rf.8103764c75b886e977234934d7ab8eeb.jpg
Accidents-online-video-cutter_com-_mp4-262_jpg.rf.811ade359bc60d202c731631681ba1ac.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-262_jpg.rf.811ade359bc60d202c731631681ba1ac.jpg
test18_29_jpg.rf.810673dc4fb2dafbaccec0f2f7be75c0.jpg,1,DATASET/train/test18_29_jpg.rf.810673dc4fb2dafbaccec0f2f7be75c0.jpg
ezgif-frame-040_jpg.rf.813f14af6e2dd5427bc6bbfdaf88e35f.jpg,1,DATASET/train/ezgif-frame-040_jpg.rf.813f14af6e2dd5427bc6bbfdaf88e35f.jpg
ezgif-frame-087_jpg.rf.8134c04b4ec49432f7c83bfde8d46101.jpg,0,DATASET/train/ezgif-frame-087_jpg.rf.8134c04b4ec49432f7c83bfde8d46101.jpg
Accidents-online-video-cutter_com-1-_mp4-40_jpg.rf.81445d6e7847560e3ea47dbea101ff50.jpg,1,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-40_jpg.rf.81445d6e7847560e3ea47dbea101ff50.jpg
test10_50_jpg.rf.81679979e67b2d00d760ed10c2622711.jpg,1,DATASET/train/test10_50_jpg.rf.81679979e67b2d00d760ed10c2622711.jpg
Accidents-online-video-cutter_com-_mp4-1238_jpg.rf.818126de63c874efe413e778497da063.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1238_jpg.rf.818126de63c874efe413e778497da063.jpg
Accidents-online-video-cutter_com-_mp4-574_jpg.rf.8186a4f4fc4423a4e31ea49b82e22153.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-574_jpg.rf.8186a4f4fc4423a4e31ea49b82e22153.jpg
test4_18_jpg.rf.81ccd68b7019e9112a8eb847970f918e.jpg,0,DATASET/train/test4_18_jpg.rf.81ccd68b7019e9112a8eb847970f918e.jpg
Accidents-online-video-cutter_com-_mp4-407_jpg.rf.818f9d3fd3c15780e84d1f2beb59d66b.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-407_jpg.rf.818f9d3fd3c15780e84d1f2beb59d66b.jpg
ezgif-frame-091_jpg.rf.81c552a1667812ea6badcc2e4c09cb52.jpg,1,DATASET/train/ezgif-frame-091_jpg.rf.81c552a1667812ea6badcc2e4c09cb52.jpg
test_10_jpg.rf.81e161782c1db0c9a8af7c369aba279b.jpg,0,DATASET/train/test_10_jpg.rf.81e161782c1db0c9a8af7c369aba279b.jpg
th-30-_jpeg.rf.00350456d419eb98564aa2bc840672ed.jpg,1,DATASET/train/th-30-_jpeg.rf.00350456d419eb98564aa2bc840672ed.jpg
Accidents-online-video-cutter_com-_mp4-162_jpg.rf.00cdcc70fb3996025c1d6bf2dff63523.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-162_jpg.rf.00cdcc70fb3996025c1d6bf2dff63523.jpg
test27_1_jpg.rf.00e66bfc6f937cf1fd8693a6135e733d.jpg,0,DATASET/train/test27_1_jpg.rf.00e66bfc6f937cf1fd8693a6135e733d.jpg
Accidents-online-video-cutter_com-_mp4-669_jpg.rf.00574afe427275697caae84c69d42433.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-669_jpg.rf.00574afe427275697caae84c69d42433.jpg
OIP-36-_jpeg.rf.00d2688d7b999840b81113c5e52e1954.jpg,1,DATASET/train/OIP-36-_jpeg.rf.00d2688d7b999840b81113c5e52e1954.jpg
test10_58_jpg.rf.012418c4da3f7c655a4a97c703438699.jpg,1,DATASET/train/test10_58_jpg.rf.012418c4da3f7c655a4a97c703438699.jpg
OIP-60-_jpeg.rf.00f0035ca59b56bb4451429fc5df0d47.jpg,1,DATASET/train/OIP-60-_jpeg.rf.00f0035ca59b56bb4451429fc5df0d47.jpg
Accidents-online-video-cutter_com-_mp4-862_jpg.rf.0137845571ac96f6d6c7bf6f1ad86b4b.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-862_jpg.rf.0137845571ac96f6d6c7bf6f1ad86b4b.jpg
test8_6_jpg.rf.01389a9892f0bfb54d03247b187bb03a.jpg,0,DATASET/train/test8_6_jpg.rf.01389a9892f0bfb54d03247b187bb03a.jpg
Accidents-online-video-cutter_com-_mp4-1289_jpg.rf.015ff07a50386d5b1d3f716feba3d630.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1289_jpg.rf.015ff07a50386d5b1d3f716feba3d630.jpg
OIP-2023-04-25T164450-337_jpeg.rf.0195cd79edbcd729b4808f0e920252c6.jpg,1,DATASET/train/OIP-2023-04-25T164450-337_jpeg.rf.0195cd79edbcd729b4808f0e920252c6.jpg
Accidents-online-video-cutter_com-_mp4-1220_jpg.rf.019d1bda59e84b402e50b33b628fee35.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1220_jpg.rf.019d1bda59e84b402e50b33b628fee35.jpg
OIP-59-_jpeg.rf.0185f1b4008acb30fed1921dd253350c.jpg,1,DATASET/train/OIP-59-_jpeg.rf.0185f1b4008acb30fed1921dd253350c.jpg
test23_14_jpg.rf.01a09df01216c7f26b61a43ede0e624d.jpg,1,DATASET/train/test23_14_jpg.rf.01a09df01216c7f26b61a43ede0e624d.jpg
Accidents-online-video-cutter_com-_mp4-749_jpg.rf.01ec78c7813a1009054fb8726c8eec71.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-749_jpg.rf.01ec78c7813a1009054fb8726c8eec71.jpg
Accidents-online-video-cutter_com-_mp4-474_jpg.rf.01f1ded71461312d8a14aa8539110173.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-474_jpg.rf.01f1ded71461312d8a14aa8539110173.jpg
Accidents-online-video-cutter_com-_mp4-1008_jpg.rf.0202d73b48aef581d21b6e43487804f2.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1008_jpg.rf.0202d73b48aef581d21b6e43487804f2.jpg
Accidents-online-video-cutter_com-_mp4-1257_jpg.rf.021afcb58ece23fe3c4dc67a8d4b9f95.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1257_jpg.rf.021afcb58ece23fe3c4dc67a8d4b9f95.jpg
